order_id,customer_id,order_date,total_amount,payment_method,shipping_country
2363222,1808543,2023-08-01,1764.72,Bank Transfer,Cote d'Ivoire
3927995,20873,2023-04-12,2856.58,PayPal,Panama
441798,119058,2022-04-13,3421.32,Cash,Myanmar
1388004,74581,2024-03-02,3805.21,Credit Card,Paraguay
5857963,1194053,2022-06-06,434.54,PayPal,Dominican Republic
3063025,1609650,2021-12-25,1924.02,Bank Transfer,Burundi
4887830,1956003,2025-01-16,3233.05,PayPal,Ethiopia
4571195,1589715,2021-09-11,2369.25,Credit Card,Morocco
1207556,1543632,2023-03-31,809.19,PayPal,Bulgaria
1212905,1353007,2024-07-02,3682.44,Cash,Iceland
7742356,740342,2023-12-17,5538.63,Credit Card,Taiwan
5857615,157661,2023-05-18,2840.33,PayPal,Sri Lanka
3931482,1927167,2024-08-10,2673.2,PayPal,Denmark
2305697,495625,2023-11-14,50.36,Credit Card,Australia
859562,814468,2025-08-26,1845.88,Bank Transfer,Lebanon
3920843,1281675,2024-01-05,1796.24,PayPal,Peru
5446457,444176,2023-07-31,1033.57,Bank Transfer,Syrian Arab Republic
4168530,1103865,2023-08-01,1614.88,Bank Transfer,Ukraine
6482818,1389284,2023-11-30,5384.98,Bank Transfer,Mozambique
754321,1127535,2024-07-23,1061.88,Credit Card,Maldives
7623486,531751,2022-06-26,2152.88,Bank Transfer,Djibouti
7887891,493505,2023-03-04,51.72,Bank Transfer,Bolivia
4438796,1822279,2023-11-25,26.17,PayPal,Guinea
2463516,755948,2025-03-27,455.8,Credit Card,Anguilla
1071881,1775593,2022-01-18,3448.6,Cash,Martinique
5275422,1436210,2023-12-20,2382.45,PayPal,Cyprus
7243065,1464775,2022-10-24,902.85,Bank Transfer,Myanmar
6454432,275394,2025-01-25,2090.24,Bank Transfer,Somalia
5506169,820818,2025-05-28,318.0,Bank Transfer,Tokelau
3924781,1490304,2025-02-17,2952.43,Credit Card,Seychelles
2983057,747936,2022-06-01,0.0,PayPal,Yemen
7592209,126617,2023-09-13,1153.57,PayPal,United States of America
5278244,1165373,2023-03-19,779.76,Bank Transfer,Andorra
3482745,1698571,2024-10-10,919.53,Credit Card,Saint Martin
4237710,431969,2022-09-21,5790.28,PayPal,Bolivia
3521626,236220,2023-12-27,1150.66,Bank Transfer,Tonga
5868192,476057,2021-11-21,1766.89,Cash,Gabon
958591,515933,2024-06-11,0.0,Credit Card,Bulgaria
3165220,1437357,2025-04-28,0.0,Credit Card,Jamaica
6449010,254125,2024-05-29,4250.82,Credit Card,United States Virgin Islands
2376938,1172499,2023-03-11,2246.94,Bank Transfer,Gibraltar
3984469,153183,2022-03-10,3582.84,Cash,Somalia
5028397,749333,2024-09-02,32.16,Cash,Wallis and Futuna
6843031,978916,2023-03-15,458.27,Cash,Uganda
2191474,41983,2023-07-15,1448.26,Cash,Egypt
6278389,1050205,2022-12-30,980.13,PayPal,Vanuatu
2334201,661030,2021-09-17,1423.31,PayPal,Kuwait
7771332,747302,2024-11-17,612.92,Credit Card,Iceland
6642162,1638251,2024-04-20,2323.66,PayPal,Belize
7016478,18083,2024-04-23,3368.71,Credit Card,Netherlands
3211335,1401096,2023-05-24,2189.36,Cash,Monaco
1611115,1975658,2024-11-22,102.62,Cash,Switzerland
6891099,1397519,2022-09-22,1565.01,Bank Transfer,Bolivia
4404116,324833,2022-08-14,2298.14,Cash,South Africa
7510346,586585,2024-08-22,1582.13,Credit Card,Myanmar
6976884,24313,2022-01-24,3245.71,PayPal,Uruguay
358260,1369256,2022-08-12,552.64,Cash,Yemen
7543902,1147829,2021-10-18,0.0,Cash,Tanzania
6389300,644574,2023-09-27,0.0,Credit Card,Falkland Islands (Malvinas)
7016683,651079,2023-10-26,486.99,PayPal,Macao
1086237,607522,2023-07-28,4629.19,Credit Card,United States of America
3642738,1205291,2023-09-11,1371.26,Cash,Equatorial Guinea
4833972,1604886,2023-08-11,570.01,PayPal,North Macedonia
7631817,1543559,2023-09-20,3522.67,Cash,Iran
4659681,1074883,2023-04-12,525.83,Cash,Solomon Islands
747293,1276255,2023-08-04,2176.79,Bank Transfer,Cape Verde
3831220,1362430,2022-07-07,0.0,PayPal,Ghana
6116951,1761828,2022-09-27,441.73,Credit Card,Malta
5007706,411210,2023-10-11,3806.04,Cash,Saint Barthelemy
304770,1541833,2022-06-25,1931.51,Credit Card,Spain
7050450,1083704,2022-03-17,905.15,PayPal,Brunei Darussalam
339028,1286346,2021-10-24,73.71,Bank Transfer,Samoa
6989978,1653032,2022-07-17,1240.65,Credit Card,Colombia
5466497,925792,2024-07-12,2467.98,Bank Transfer,Lithuania
3001754,145506,2022-02-24,1376.37,Bank Transfer,Slovenia
4590405,637226,2023-08-24,0.0,Bank Transfer,China
2384164,1807412,2024-12-03,4834.44,Bank Transfer,Palestinian Territory
4726997,709802,2024-12-07,1102.91,Credit Card,Benin
1862978,291684,2023-01-09,2551.13,Cash,Faroe Islands
1276720,425670,2025-08-01,5101.42,PayPal,Congo
6476605,1298936,2023-03-04,513.05,Cash,Slovenia
2973679,1750383,2022-04-10,1858.82,PayPal,New Zealand
6459805,332313,2023-05-20,4074.67,Credit Card,Kazakhstan
25377,1638123,2024-09-08,3410.8,Cash,Azerbaijan
1152653,1598209,2022-01-26,4387.68,Cash,Nauru
2899463,624972,2022-08-16,942.32,PayPal,Turkmenistan
6188622,1488658,2025-06-13,4435.26,Cash,Niue
2736960,138580,2023-09-20,3409.87,Bank Transfer,Micronesia
7210952,549361,2025-01-11,4221.32,PayPal,South Africa
6145531,1291753,2023-02-18,2802.0,Cash,Western Sahara
6072446,1385522,2023-12-19,1563.28,Cash,Bosnia and Herzegovina
1448746,1592472,2025-05-23,1749.59,Credit Card,Thailand
4596685,822268,2021-12-18,4645.02,Cash,Jersey
1278319,838447,2025-03-27,112.4,Cash,Indonesia
4744994,986706,2024-12-15,0.0,Bank Transfer,Vietnam
6507710,1776044,2023-09-29,2171.05,Credit Card,Kuwait
2382156,1316917,2025-02-26,0.0,Credit Card,Kazakhstan
5088174,738332,2024-09-15,1518.46,Bank Transfer,Netherlands Antilles
4921241,819223,2024-02-12,2050.86,PayPal,Cuba
6141631,1546731,2022-11-28,3974.57,PayPal,Cambodia
6560942,1297244,2022-06-08,1373.5,PayPal,Korea
455918,1143736,2023-05-26,1316.24,PayPal,Guatemala
2575950,278803,2024-04-14,2397.12,Cash,Brazil
1294337,465701,2024-02-04,2595.68,Cash,India
4028687,1661852,2025-04-20,1810.86,Bank Transfer,Malaysia
1556261,1181454,2022-11-20,1331.0,Cash,Japan
5826951,1538888,2022-08-12,1230.1,Bank Transfer,Romania
1437177,1352797,2025-08-20,1535.68,Bank Transfer,Singapore
2421549,421417,2021-12-11,1483.08,Credit Card,Gambia
5574938,1232265,2025-04-30,3311.32,Credit Card,Morocco
5969484,903506,2022-10-18,437.54,Cash,Northern Mariana Islands
186681,1994838,2022-08-28,921.9,Bank Transfer,Israel
4743335,1020384,2024-06-15,793.1,Cash,Guyana
6048310,799586,2024-04-18,8681.07,PayPal,Germany
4027612,1650336,2023-10-22,2708.74,Cash,Gambia
4609559,1731777,2024-04-13,2535.42,PayPal,Hungary
320453,1162446,2023-01-02,2261.4,PayPal,Liechtenstein
5235713,1164657,2022-12-11,3816.98,Cash,Switzerland
4681232,1262220,2021-09-29,1033.65,Bank Transfer,Bangladesh
7301785,1060647,2022-11-29,2793.67,PayPal,Korea
6879801,1111442,2024-12-21,385.93,Cash,South Georgia and the South Sandwich Islands
5593898,1033337,2024-04-06,750.68,PayPal,United States Virgin Islands
785329,1002804,2021-12-06,278.08,PayPal,Eritrea
7721305,1776179,2025-08-15,0.0,Credit Card,Gabon
5102078,431574,2025-03-05,1690.15,PayPal,Uruguay
4837719,655057,2022-12-01,4178.44,PayPal,Algeria
5096512,252914,2024-07-04,2505.68,Cash,Canada
228234,1238867,2024-10-05,2001.33,Credit Card,Albania
1355059,1544545,2022-02-14,586.0,Cash,Cambodia
2008285,967357,2025-04-20,1948.32,Cash,Bouvet Island (Bouvetoya)
1248497,1382217,2021-10-16,2515.42,Cash,Czech Republic
6901165,181060,2022-07-19,1179.39,Bank Transfer,United Kingdom
62006,1234194,2023-08-09,2759.76,PayPal,Saint Vincent and the Grenadines
2551304,1368721,2024-05-08,2710.76,PayPal,Belize
5847557,11551,2023-12-05,0.0,Credit Card,Luxembourg
4495849,780192,2022-06-10,3617.35,Bank Transfer,Cambodia
5838245,1674867,2024-02-15,705.75,Cash,Mongolia
6810921,1214353,2022-11-04,1847.48,Credit Card,Grenada
5015762,787204,2022-07-31,1570.14,Credit Card,Venezuela
1197097,1196879,2025-06-21,3434.04,Credit Card,Kazakhstan
2526423,19513,2022-04-29,2495.8,Credit Card,Isle of Man
1995244,1471628,2024-02-10,7416.5,Cash,French Guiana
7240642,1013129,2022-06-10,2136.74,Credit Card,Barbados
3001798,1396268,2024-02-20,833.82,Bank Transfer,Trinidad and Tobago
2763709,424867,2024-12-26,3835.99,PayPal,France
3393511,524526,2022-11-29,2180.4,Cash,Slovenia
4299482,1861924,2022-10-30,0.0,Credit Card,Spain
690052,1605038,2023-01-16,2526.09,PayPal,Macao
1127392,702618,2024-09-11,816.04,PayPal,Haiti
4510328,184467,2022-10-20,2501.61,Bank Transfer,Marshall Islands
816426,1519670,2023-09-07,2583.0,Credit Card,Mauritius
6512042,117433,2025-05-31,1105.12,PayPal,Cape Verde
7818896,467976,2024-01-26,5713.7,Credit Card,Cape Verde
7355200,1918304,2022-01-13,1947.16,Credit Card,Bahrain
7480374,236036,2023-08-27,1245.92,Credit Card,Holy See (Vatican City State)
563319,614987,2024-07-25,1878.06,Credit Card,New Zealand
1157612,1226469,2022-03-27,3561.97,Bank Transfer,United Arab Emirates
2244245,1227881,2022-05-07,963.54,Credit Card,Taiwan
4680793,540357,2024-11-25,995.86,Bank Transfer,Saint Vincent and the Grenadines
4987678,1345370,2023-01-29,414.03,Bank Transfer,Jamaica
2777106,86665,2023-07-15,2377.73,Credit Card,Northern Mariana Islands
1251421,1446749,2021-12-22,2095.12,Cash,Lesotho
6951274,1253713,2024-06-17,1592.86,Credit Card,Saint Kitts and Nevis
1579163,687746,2022-07-29,2601.06,PayPal,Serbia
4766411,1355172,2024-05-07,2746.8,Cash,Guinea-Bissau
3564778,86846,2023-03-07,444.98,Bank Transfer,Morocco
2650844,1092095,2025-08-18,1845.32,Cash,Senegal
6921452,605965,2022-07-23,1201.79,Credit Card,Togo
7948726,260967,2024-01-03,2382.71,Cash,Dominican Republic
2244133,168607,2024-07-22,409.75,Credit Card,Marshall Islands
3162482,1118833,2023-05-10,5009.55,Credit Card,Oman
862786,1759743,2022-12-20,1798.06,Cash,Korea
1926997,610929,2022-11-06,0.0,Bank Transfer,Greenland
5641091,69816,2022-02-06,4401.23,Bank Transfer,Mayotte
7588903,941417,2024-11-25,3587.12,PayPal,Jersey
6937963,1917710,2024-07-29,2271.31,Credit Card,Spain
1994000,628938,2023-04-06,2645.45,Bank Transfer,Palau
5958314,1558677,2024-11-06,1314.81,Cash,Ukraine
1949761,876715,2024-02-19,522.24,Cash,Solomon Islands
4140975,71897,2021-09-11,2967.9,Credit Card,Sierra Leone
7752201,1139985,2025-08-27,2549.83,Bank Transfer,Holy See (Vatican City State)
6032999,121635,2021-12-05,2792.55,Bank Transfer,Saint Pierre and Miquelon
3136853,933557,2022-06-04,877.53,Credit Card,Korea
5395910,1118205,2025-08-25,704.19,Cash,Ecuador
626253,1389857,2022-08-29,2537.86,Cash,Monaco
4551595,1873232,2021-11-25,2372.12,PayPal,Czech Republic
7667286,1273080,2024-11-17,1683.06,PayPal,Kuwait
1128143,912670,2023-04-16,687.38,Cash,Greenland
1746550,1073035,2021-09-28,1822.82,Credit Card,Iceland
6864749,1362831,2025-02-13,3425.02,PayPal,Somalia
7755778,1763506,2022-05-28,2644.33,Bank Transfer,Brunei Darussalam
1233221,928546,2023-09-30,2552.46,Bank Transfer,France
4146566,423292,2023-01-19,842.82,Bank Transfer,Guatemala
5748915,1078108,2024-09-18,0.0,PayPal,Iceland
5273606,701351,2025-07-22,717.44,Credit Card,Mauritius
5051118,1721719,2025-01-08,2800.54,Bank Transfer,Guyana
2859212,1345666,2025-01-27,2659.92,PayPal,Isle of Man
346102,1728683,2024-08-14,595.15,Bank Transfer,Ethiopia
7366181,1471377,2025-08-10,2164.27,Bank Transfer,Nicaragua
7431499,1285967,2024-12-27,0.0,Cash,Cuba
2768659,1143503,2025-02-15,891.61,PayPal,Finland
4495850,1530824,2025-03-08,1515.36,Credit Card,Taiwan
6152388,1886138,2022-02-16,0.0,PayPal,Armenia
3159591,1753107,2025-08-26,3263.17,PayPal,Greece
7514984,1025951,2023-05-17,1602.36,Bank Transfer,Tokelau
5102528,479222,2024-10-12,3638.83,Credit Card,Cameroon
2590671,1753432,2022-12-06,1563.38,Cash,American Samoa
3241037,490377,2023-08-02,2128.58,Bank Transfer,Russian Federation
7076253,431978,2022-03-14,1110.97,Cash,New Caledonia
7394625,1496398,2022-02-21,1800.91,Cash,Gambia
3648355,1997314,2024-06-08,725.4,Cash,Luxembourg
7549528,725317,2023-10-11,194.18,Credit Card,Uganda
515716,105762,2025-08-23,0.0,Credit Card,Haiti
1443508,1223432,2024-08-08,2817.41,PayPal,Tunisia
1909905,603784,2023-02-25,1274.63,Cash,Georgia
5951090,1668715,2021-10-24,3692.67,Cash,Peru
6690626,517747,2023-08-20,2607.0,Cash,Nicaragua
5212886,311777,2023-06-11,0.0,PayPal,Panama
2573826,1003316,2025-07-01,3011.14,Bank Transfer,Australia
5912702,444610,2025-08-23,353.16,Cash,Burundi
2300284,641783,2024-10-27,1534.95,Bank Transfer,French Southern Territories
1880798,763747,2022-12-21,1847.94,Bank Transfer,Czech Republic
2903320,1273062,2024-10-10,2305.37,PayPal,Bosnia and Herzegovina
6225209,714078,2021-11-13,2307.08,Credit Card,Mozambique
344614,602602,2023-07-06,2787.38,Cash,United Kingdom
5681676,890397,2024-10-19,1585.84,Cash,Nicaragua
3593930,789001,2025-08-20,213.76,PayPal,Turkey
7172940,638179,2022-12-07,3521.96,Bank Transfer,French Southern Territories
836869,877452,2024-08-12,2302.49,Credit Card,Swaziland
2108261,990914,2022-01-02,0.0,Bank Transfer,Ethiopia
4985448,901322,2023-12-23,1662.92,Credit Card,Jersey
298537,1227236,2022-01-29,1738.4,PayPal,Albania
1173821,722946,2024-09-18,720.99,Bank Transfer,Sudan
2704339,669353,2022-02-10,2749.4,Cash,Lebanon
2467888,1149078,2022-09-13,0.0,Cash,Turkey
5750864,1896928,2024-02-29,1606.48,Cash,Gambia
5100572,167539,2022-05-23,3415.42,Cash,Albania
2598285,634358,2024-07-17,4420.68,Cash,Saint Barthelemy
3772329,808552,2023-07-06,4819.38,Bank Transfer,Armenia
7856607,898861,2022-08-31,733.44,Credit Card,Mozambique
6401633,1006454,2024-01-27,2159.09,PayPal,Greece
7784031,1333476,2024-04-23,6019.59,PayPal,Korea
4009710,131231,2025-07-22,784.95,PayPal,Austria
5586372,1785193,2024-05-23,1459.02,PayPal,Palestinian Territory
2627034,748977,2021-12-29,2994.63,Credit Card,Angola
6643885,1939423,2025-03-21,2060.7,Bank Transfer,Jersey
7550267,504335,2025-02-07,925.72,PayPal,Malawi
7527811,1495679,2024-05-10,3434.11,PayPal,Cameroon
3182165,1616721,2024-01-09,503.71,PayPal,Saint Helena
2886859,1490754,2022-09-06,2590.72,Bank Transfer,Poland
3953957,359172,2025-06-29,832.88,PayPal,United States of America
4747254,1579092,2023-03-18,3206.26,Bank Transfer,South Georgia and the South Sandwich Islands
5712149,1408415,2022-09-24,2034.6,Credit Card,Lao People's Democratic Republic
7934353,1188083,2023-06-03,1535.04,Cash,Korea
7873839,560028,2023-03-25,1955.1,Credit Card,Vanuatu
7453576,1328372,2025-02-12,3144.86,Credit Card,Pitcairn Islands
2848317,1802506,2024-06-26,1477.21,Bank Transfer,Kiribati
282415,1905173,2025-06-20,1015.4,Cash,Northern Mariana Islands
6023372,1285829,2023-11-13,1791.64,Bank Transfer,Tajikistan
7218073,1395755,2021-12-10,1440.69,PayPal,Kyrgyz Republic
3052839,1167169,2023-08-01,2702.27,Bank Transfer,Grenada
6088849,323209,2023-11-07,2280.4,Cash,Saint Barthelemy
1175728,1141629,2022-07-26,5890.69,Bank Transfer,Samoa
3687502,324318,2024-08-01,1106.65,Credit Card,Burkina Faso
3100353,456456,2021-12-08,4133.77,Credit Card,Bhutan
5927313,1972772,2024-03-21,2552.4,Bank Transfer,Tunisia
7293352,1054545,2023-03-31,3093.71,PayPal,Sudan
5940028,544542,2022-02-17,2146.96,Cash,Lesotho
6806438,761889,2023-01-18,1431.02,Cash,New Caledonia
1389755,1498597,2021-11-03,2790.03,Credit Card,Guatemala
6392769,1074758,2023-10-09,3330.05,Bank Transfer,Bahrain
5768836,1901869,2024-06-12,6123.8,Bank Transfer,Myanmar
2486277,42434,2025-05-13,1107.8,Cash,Cape Verde
149946,1516608,2023-02-18,3312.07,Cash,Bhutan
2359124,253899,2022-12-15,269.9,PayPal,New Caledonia
1207475,1588632,2024-05-21,2140.41,Cash,Pakistan
7074540,1508670,2025-08-17,4372.04,PayPal,Korea
7559197,250766,2021-09-27,0.0,PayPal,Guatemala
344530,1610531,2024-11-10,1272.66,Credit Card,Algeria
5313337,25067,2024-04-06,1821.08,Credit Card,Sweden
1079641,685907,2023-11-07,3783.44,Cash,Belarus
5528993,1405324,2025-03-03,187.36,Credit Card,United States Virgin Islands
4040262,348548,2024-09-29,3395.71,Bank Transfer,Maldives
2252049,12207,2022-09-01,4337.64,PayPal,French Southern Territories
5988359,593889,2025-08-17,3490.9,PayPal,Mauritius
2875602,1718902,2021-11-22,2240.01,PayPal,Switzerland
406603,12488,2022-12-14,285.91,Cash,Montserrat
4758568,440230,2024-11-09,2597.45,Bank Transfer,Mozambique
1125317,1407361,2024-07-01,83.25,Cash,Algeria
1190467,1746224,2021-10-07,674.65,Credit Card,Iran
1357296,1529819,2024-08-07,1201.15,PayPal,Guyana
3205368,1428048,2023-04-14,1686.75,Cash,Lesotho
5139211,1280246,2022-03-23,3693.77,Cash,Bermuda
7885508,1653408,2024-12-30,538.27,PayPal,Papua New Guinea
7941497,206766,2023-10-04,878.99,Cash,Palestinian Territory
7564498,1555738,2025-06-20,0.0,PayPal,Nigeria
5637727,1162844,2022-11-17,1298.13,Credit Card,Austria
1333130,781007,2022-04-19,1763.38,Cash,Ghana
791911,859464,2022-05-11,1856.45,Credit Card,Saint Vincent and the Grenadines
401810,1123016,2024-09-19,3568.73,PayPal,Venezuela
7247326,1898882,2023-01-12,2493.48,Bank Transfer,Oman
5103480,1527165,2024-08-17,4232.4,Bank Transfer,Lithuania
22786,1388406,2022-01-02,1431.68,Credit Card,Moldova
4322368,185442,2024-04-09,433.83,PayPal,Northern Mariana Islands
3072388,1289288,2025-04-17,285.02,Credit Card,Papua New Guinea
5106746,617313,2023-12-18,4255.8,Credit Card,Vietnam
6193999,725896,2024-07-21,342.74,Cash,Isle of Man
5652712,1417575,2022-12-05,918.48,Credit Card,Uganda
3823359,1528446,2023-12-21,1653.72,Credit Card,Netherlands Antilles
4746905,833104,2022-03-10,5321.3,PayPal,Uganda
5458618,1653906,2023-02-07,8485.14,PayPal,Antigua and Barbuda
6578323,813716,2025-07-29,339.96,Bank Transfer,Serbia
3159175,143957,2023-11-06,2136.37,Credit Card,Austria
4369438,573943,2021-11-24,0.0,Credit Card,Samoa
6066487,1994927,2022-09-19,1490.34,Credit Card,Croatia
2263565,1316122,2025-06-24,1201.74,PayPal,Indonesia
7514849,1596324,2021-09-01,445.22,Bank Transfer,Germany
54363,987706,2023-05-26,0.0,Bank Transfer,Malaysia
3268961,301548,2025-04-22,2196.52,Credit Card,French Guiana
2929269,1998274,2022-05-30,2290.84,PayPal,San Marino
4850477,166559,2022-08-10,1366.37,Cash,Guinea
7815132,367897,2022-03-07,1099.54,PayPal,Poland
764009,631117,2024-08-01,348.74,PayPal,Botswana
698073,99617,2024-07-28,61.83,PayPal,Mexico
1343542,290552,2025-07-02,395.62,PayPal,Guernsey
5524083,1675237,2025-04-21,6246.84,Cash,Tajikistan
7990584,1432385,2024-03-04,999.54,PayPal,Dominica
6098800,1243967,2023-07-11,209.84,PayPal,Central African Republic
5661775,557497,2024-01-17,487.13,Bank Transfer,Cayman Islands
7756325,1436881,2022-05-04,3879.06,Cash,Falkland Islands (Malvinas)
1420107,894162,2022-03-11,1222.47,Cash,Latvia
3925120,1553017,2025-06-24,1074.88,Credit Card,Micronesia
7902686,156004,2022-01-12,3126.55,PayPal,Sweden
5071329,1077613,2023-06-27,3882.93,PayPal,Netherlands
3278735,994022,2022-12-22,0.0,Bank Transfer,Cocos (Keeling) Islands
4499030,749897,2023-10-14,2443.67,Cash,Mauritania
2689310,3123,2024-01-25,1978.86,Credit Card,Andorra
4123259,696068,2024-01-31,18.08,Bank Transfer,Germany
5429952,891314,2022-12-10,1258.01,PayPal,Iraq
2262137,311968,2021-12-09,681.37,Cash,Moldova
26019,1615324,2022-10-06,3340.26,Cash,Uganda
4188644,59011,2022-02-28,0.0,Bank Transfer,Cook Islands
1746718,361251,2024-06-16,1111.97,Bank Transfer,Lebanon
4061531,313357,2022-12-05,2428.88,Credit Card,Swaziland
7254365,1896734,2022-07-12,3075.4,Bank Transfer,French Southern Territories
3208260,380539,2023-08-23,790.4,Bank Transfer,British Indian Ocean Territory (Chagos Archipelago)
750634,1328541,2023-08-26,333.63,Bank Transfer,Malawi
7296525,1843555,2025-06-16,0.0,Cash,Saudi Arabia
6704923,1686090,2023-12-24,0.0,Bank Transfer,Germany
1957583,1011217,2022-12-01,5394.94,Bank Transfer,Seychelles
903982,658107,2023-12-06,2758.43,Credit Card,Rwanda
4352191,983009,2022-01-24,2461.72,Cash,Japan
7740418,1727191,2024-07-23,2393.88,Credit Card,Ecuador
6363129,1739792,2023-01-29,1415.98,Bank Transfer,Paraguay
3431925,1514775,2023-03-18,0.0,Credit Card,Luxembourg
2841588,1206395,2025-06-18,777.4,Credit Card,Aruba
7524060,1102651,2025-07-23,1700.11,Cash,French Polynesia
7602763,1862728,2023-10-28,1081.68,Cash,Serbia
1140991,318369,2024-01-18,2328.68,Credit Card,Martinique
1453003,1159776,2024-08-23,0.0,Credit Card,French Southern Territories
1158881,1105729,2024-01-18,1648.21,Credit Card,Korea
3049798,1297131,2025-04-04,3579.94,Credit Card,Croatia
896671,498280,2021-09-07,1342.82,Credit Card,Guam
4698890,1289861,2024-07-14,1536.18,Credit Card,Jersey
3419021,1308504,2021-11-18,2292.8,Cash,Russian Federation
1828857,379023,2022-12-10,2127.07,Credit Card,United States of America
596842,344426,2025-08-08,6904.82,PayPal,Benin
5124245,1766532,2021-11-01,2998.54,Cash,Sudan
4464584,293110,2022-08-27,2317.09,Cash,Gibraltar
2406723,1815401,2021-10-11,626.84,Bank Transfer,Austria
3498143,1227522,2023-08-03,258.89,Credit Card,Qatar
7647186,237012,2025-06-21,2370.16,Cash,Belize
6827072,280236,2024-10-09,1540.74,Bank Transfer,United States Minor Outlying Islands
7432274,1589544,2024-01-04,930.44,Cash,Sweden
4799958,820320,2022-06-08,4502.19,Cash,Cook Islands
6630757,349449,2022-11-15,1300.26,Credit Card,Uruguay
4477992,578498,2025-04-15,2294.68,PayPal,Saint Helena
4642490,385574,2022-03-05,5246.72,Bank Transfer,Cuba
1511783,651819,2022-05-02,1714.72,Credit Card,Sudan
6282146,603248,2023-06-30,2254.2,PayPal,Kyrgyz Republic
