product_id,product_name,category,price,stock_quantity,brand
1306,Series Or,Electronics,481.77,257,BrandC
1308,Alone Major,Clothing,207.65,235,BrandC
1310,Free Positive,Books,426.92,922,BrandD
1312,Finally North,Toys,391.35,571,BrandD
1320,Financial Level,Home,418.3,488,BrandB
1321,Move Executive,Clothing,155.17,19,BrandB
1322,Record General,Electronics,258.46,609,BrandC
1325,Former Own,Books,266.75,532,BrandA
1327,Whole Unit,Books,490.28,398,BrandC
1328,Five Information,Books,309.65,403,BrandA
1330,Rise Across,Toys,235.57,582,BrandB
1335,Skin End,Clothing,137.17,801,BrandB
1340,Look Light,Toys,468.55,407,BrandA
1342,Behind Find,Home,317.37,947,BrandC
1343,Reflect Long,Clothing,406.29,170,BrandA
1344,Space Marriage,Beauty,165.23,172,BrandB
1346,Stand Light,Clothing,23.43,773,BrandC
1347,Career Ever,Toys,41.29,503,BrandB
1350,Technology Dinner,Books,235.66,539,BrandD
1354,Style Dark,Toys,93.88,133,BrandC
1355,Who Interest,Home,172.5,983,BrandA
1356,Rise Culture,Electronics,114.67,995,BrandD
1357,Hear Option,Clothing,419.0,603,BrandA
1359,Per Collection,Beauty,28.41,911,BrandB
1362,Get Hospital,Electronics,138.6,221,BrandD
1363,Four Same,Beauty,378.71,161,BrandC
1364,Wife Budget,Clothing,335.06,920,BrandC
1365,Deal Page,Beauty,470.48,386,BrandB
1366,Personal Step,Electronics,128.34,419,BrandA
1369,Age Too,Home,340.45,618,BrandA
1370,Order Over,Home,94.14,573,BrandD
1373,Also See,Toys,297.49,505,BrandB
1375,Factor Home,Books,183.84,89,BrandC
1376,Produce Form,Beauty,372.91,111,BrandD
1379,Deep Someone,Electronics,365.51,578,BrandC
1380,Five Line,Beauty,414.4,829,BrandA
1385,Trip Next,Beauty,172.79,742,BrandD
1391,Drop Clear,Beauty,111.92,418,BrandC
1392,Whom Side,Clothing,189.5,573,BrandA
1395,Citizen Response,Beauty,64.0,359,BrandD
1396,Friend Play,Electronics,378.77,191,BrandD
1398,Skill Sit,Home,337.05,900,BrandD
1399,Defense East,Electronics,235.01,856,BrandC
1401,Beyond Teacher,Books,307.8,997,BrandA
1402,Organization Central,Home,219.42,605,BrandD
1405,Wish View,Home,141.79,180,BrandA
1407,Fact Pick,Toys,391.7,9,BrandA
1408,Section Four,Toys,394.43,306,BrandC
1411,Finally Work,Electronics,194.99,316,BrandB
1412,Billion Cause,Clothing,123.51,597,BrandC
1417,Per Ok,Clothing,127.96,211,BrandB
1418,After Machine,Toys,360.76,571,BrandC
1419,Add Person,Beauty,452.17,261,BrandD
1420,Front Describe,Beauty,331.94,503,BrandA
1421,Under Picture,Electronics,31.34,229,BrandD
1423,Teach Similar,Books,334.85,323,BrandB
1424,Whatever Much,Books,468.43,749,BrandB
1425,Television Conference,Beauty,143.26,523,BrandA
1426,State Answer,Clothing,15.51,812,BrandB
1427,Approach Million,Toys,21.04,89,BrandA
1429,Pay Letter,Home,204.5,583,BrandA
1436,Difference These,Clothing,362.42,212,BrandD
1438,Career Expert,Books,339.35,660,BrandB
1439,Under Bag,Home,146.84,609,BrandC
1441,Popular Brother,Electronics,194.19,608,BrandB
1443,Section Recognize,Clothing,305.1,721,BrandC
1445,While No,Toys,246.49,962,BrandC
1446,Every Gun,Beauty,426.27,635,BrandB
1451,Admit Customer,Home,221.36,885,BrandA
1454,Paper Society,Clothing,316.88,538,BrandA
1455,Dog Election,Home,36.23,220,BrandD
1458,We Cultural,Books,326.8,181,BrandA
1460,Cost Property,Toys,303.46,921,BrandD
1461,Human Father,Toys,87.12,830,BrandB
1463,Subject Know,Books,384.13,943,BrandB
1464,Environment Effort,Electronics,60.54,127,BrandB
1466,Poor Money,Home,11.32,246,BrandC
1467,Option Sport,Clothing,133.5,924,BrandB
1469,Nothing Both,Toys,281.7,578,BrandB
1471,Product Than,Clothing,340.38,372,BrandD
1473,Watch Too,Clothing,365.39,424,BrandD
1474,Sea Officer,Books,454.41,306,BrandD
1476,Subject Think,Beauty,381.59,709,BrandD
1479,Air Hour,Beauty,300.11,945,BrandB
1481,Good Her,Home,52.74,335,BrandC
1482,Gun Cold,Beauty,250.22,470,BrandD
1483,Program Camera,Home,309.48,269,BrandD
1484,Fine Growth,Electronics,463.48,793,BrandD
1487,Operation Among,Books,85.88,246,BrandB
1490,Enjoy Look,Home,174.02,740,BrandD
1491,Hope Idea,Clothing,214.92,370,BrandC
1492,Game Court,Electronics,396.89,529,BrandD
1494,Example Stand,Home,7.39,131,BrandA
1495,Ball Teach,Beauty,121.24,696,BrandD
1498,Learn Officer,Electronics,185.6,0,BrandC
1500,First Reality,Beauty,71.32,61,BrandD
1502,With Care,Home,122.47,984,BrandD
1509,Politics Also,Home,162.1,722,BrandB
1510,Way Relationship,Electronics,499.35,706,BrandB
1511,Guess Off,Toys,157.95,983,BrandC
1513,Real Here,Toys,197.65,774,BrandD
1519,Professional Describe,Home,100.95,512,BrandC
1521,Voice By,Toys,391.49,109,BrandD
1522,Member Very,Books,411.45,289,BrandC
1524,Ahead Culture,Electronics,226.44,705,BrandD
1527,Dog Gas,Books,235.87,858,BrandD
1530,Field Explain,Beauty,85.04,607,BrandB
1533,Management Notice,Home,401.86,265,BrandD
1534,Main It,Toys,35.28,753,BrandA
1536,Them Hundred,Home,204.73,860,BrandA
1539,Front Pull,Toys,461.61,693,BrandB
1542,Get Arrive,Clothing,291.87,195,BrandC
1546,Security Office,Electronics,85.52,85,BrandC
1558,It With,Electronics,261.65,699,BrandD
1559,Serious Next,Clothing,492.53,903,BrandD
1565,Million Include,Beauty,281.09,555,BrandD
1569,Magazine Fire,Toys,99.65,561,BrandB
1570,Able Piece,Books,85.21,65,BrandB
1571,Seven Open,Beauty,108.35,829,BrandD
1572,Main Second,Beauty,401.86,239,BrandD
1573,Drive Line,Books,380.62,256,BrandA
1579,Her Subject,Books,240.2,751,BrandA
1580,Treatment Think,Clothing,310.22,486,BrandA
1582,Easy Decision,Clothing,143.19,510,BrandB
1584,Court She,Clothing,318.68,972,BrandC
1586,Support Wrong,Home,209.1,485,BrandB
1587,Camera Why,Books,225.75,183,BrandB
1590,Live Tree,Electronics,186.4,428,BrandC
1594,Rock Attack,Beauty,173.63,94,BrandA
1597,Area Exist,Books,121.61,231,BrandA
1600,Save Commercial,Books,212.11,170,BrandB
1601,Room Impact,Electronics,21.75,675,BrandA
1602,Throw What,Clothing,94.26,87,BrandD
1605,Either Time,Clothing,412.02,61,BrandD
1606,Other Above,Beauty,269.9,243,BrandC
1610,Measure Laugh,Books,183.12,799,BrandC
1614,Trouble Nothing,Beauty,163.2,146,BrandC
1615,Southern Knowledge,Books,439.15,477,BrandB
1616,Effect Operation,Books,379.68,652,BrandC
1617,Service Reflect,Clothing,489.32,451,BrandB
1619,Girl Visit,Clothing,309.92,587,BrandD
1621,Get Race,Beauty,316.2,931,BrandC
1625,Receive Again,Books,73.31,389,BrandA
1627,Follow Model,Toys,23.41,724,BrandA
1628,Somebody Section,Clothing,90.12,728,BrandB
1630,Such Force,Home,451.13,375,BrandA
1634,Writer Something,Toys,179.28,929,BrandC
1640,Best Use,Books,334.77,96,BrandB
1642,Process Store,Beauty,234.19,570,BrandD
1647,Guess Ball,Home,462.19,14,BrandA
1648,Effect Effort,Beauty,166.24,644,BrandB
1649,Walk Force,Home,333.65,892,BrandB
1650,Candidate Soldier,Clothing,473.41,272,BrandD
1652,Him Window,Books,479.58,282,BrandC
1658,Just Institution,Electronics,354.32,77,BrandC
1660,Spring Cultural,Clothing,333.39,296,BrandC
1661,Space Lose,Clothing,454.08,253,BrandA
1662,Stuff May,Electronics,372.99,614,BrandB
1663,Base Rock,Books,66.48,232,BrandC
1664,Day Senior,Beauty,19.56,206,BrandD
1665,Almost Together,Books,69.74,144,BrandB
1667,Require Perform,Toys,98.73,781,BrandA
1671,Director Huge,Clothing,481.46,491,BrandA
1673,Look Recent,Clothing,299.66,687,BrandB
1674,Job By,Home,42.04,797,BrandD
1676,Piece Great,Clothing,134.62,470,BrandB
1677,Congress Yes,Electronics,467.49,820,BrandA
1680,Everyone Bring,Electronics,190.35,690,BrandD
1683,Agreement Fill,Clothing,242.76,280,BrandA
1684,Author Kitchen,Toys,484.78,171,BrandB
1685,Record Issue,Electronics,214.13,197,BrandB
1687,Know Evening,Beauty,106.0,831,BrandB
1688,Not Score,Books,494.88,277,BrandC
1689,There Benefit,Beauty,341.22,403,BrandB
1690,Technology Million,Toys,484.4,385,BrandD
1691,Mrs Face,Home,290.66,377,BrandD
1696,Special General,Books,390.91,608,BrandD
1699,One Above,Home,457.52,122,BrandA
1700,Trial Religious,Toys,484.3,859,BrandC
1702,Fund Pm,Clothing,252.12,275,BrandB
1704,Car Feeling,Clothing,342.19,716,BrandB
1705,Garden Class,Beauty,316.87,709,BrandD
1711,Picture Memory,Clothing,130.35,247,BrandA
1713,That Behind,Toys,150.88,486,BrandB
1724,What Win,Clothing,175.73,107,BrandC
1725,Information Upon,Toys,328.16,964,BrandA
1726,Test Member,Clothing,10.9,700,BrandA
1727,Education Include,Books,139.04,18,BrandA
1728,Structure Loss,Clothing,353.81,809,BrandB
1729,Mrs Reach,Books,378.48,4,BrandD
1736,American Bed,Toys,17.37,179,BrandB
1738,Between Tend,Beauty,99.68,647,BrandB
1740,Most Check,Books,228.31,652,BrandC
1741,Information End,Beauty,272.04,861,BrandB
1742,Become Possible,Books,217.25,463,BrandA
1746,And Goal,Clothing,367.9,37,BrandA
1748,Cold Suddenly,Clothing,81.42,812,BrandB
1749,Perhaps Office,Electronics,376.11,26,BrandD
1750,Major Business,Beauty,154.07,542,BrandB
1752,Sound Sit,Clothing,394.21,427,BrandD
1754,Get Fine,Books,13.25,820,BrandC
1755,Beautiful Organization,Beauty,401.67,511,BrandC
1758,Majority Movement,Clothing,385.28,464,BrandB
1759,Central Should,Electronics,66.38,835,BrandA
1761,Individual Protect,Home,38.32,408,BrandA
1762,Look Seat,Beauty,199.11,568,BrandC
1763,Seem Game,Beauty,481.03,999,BrandA
1767,Ground Guess,Electronics,163.47,307,BrandC
1769,Movie Under,Beauty,467.88,605,BrandC
1770,Medical Record,Beauty,61.92,933,BrandA
1773,Debate Necessary,Beauty,144.63,587,BrandD
1776,My Fund,Books,269.58,607,BrandA
1777,Region Knowledge,Home,198.53,291,BrandA
1779,Day Newspaper,Clothing,322.26,99,BrandD
1781,Choose Political,Beauty,437.81,310,BrandB
1787,Audience Agency,Home,376.11,785,BrandD
1797,Ten Daughter,Clothing,427.73,887,BrandD
1798,Either Move,Toys,144.11,529,BrandB
1799,Top Act,Electronics,150.31,891,BrandD
1802,Particularly Perhaps,Books,154.13,848,BrandB
1803,On Than,Electronics,11.56,213,BrandB
1805,Picture Father,Books,478.27,820,BrandD
1807,Able Every,Electronics,231.43,794,BrandA
1809,Note They,Toys,119.72,223,BrandB
1810,Program Responsibility,Books,354.85,852,BrandB
1811,Or Can,Toys,329.19,280,BrandD
1815,Together Response,Books,158.07,364,BrandB
1819,Television Whole,Home,278.63,875,BrandA
1820,Condition Seem,Electronics,116.97,842,BrandD
1821,Coach Spring,Home,255.44,769,BrandD
1822,Bad Government,Home,442.71,452,BrandA
1823,Personal Station,Clothing,358.45,502,BrandC
1824,Town People,Books,288.08,891,BrandC
1826,Consumer Rather,Clothing,463.62,875,BrandB
1827,Affect Interesting,Clothing,200.45,927,BrandC
1829,Reach Bank,Beauty,260.97,523,BrandB
1832,Fast Word,Electronics,281.9,87,BrandB
1833,Mouth Weight,Home,473.75,992,BrandD
1834,Marriage Series,Electronics,95.32,363,BrandC
1836,Agree Attorney,Books,162.46,884,BrandA
1837,Game Claim,Toys,111.91,57,BrandB
1838,Religious Sometimes,Electronics,433.57,809,BrandC
1839,Ground Enter,Electronics,453.62,151,BrandD
1841,Simply Can,Toys,486.86,916,BrandD
1843,Seat Experience,Toys,265.06,995,BrandA
1846,Provide Window,Electronics,170.24,710,BrandD
1847,Environment He,Books,21.93,248,BrandB
1852,Order Pull,Toys,154.9,221,BrandB
1853,Southern Against,Books,307.72,615,BrandD
1854,Into Teacher,Books,17.57,492,BrandB
1856,Experience List,Beauty,67.61,990,BrandA
1857,Might Share,Electronics,310.95,513,BrandA
1858,Assume Would,Home,216.07,166,BrandD
1859,Resource It,Clothing,460.3,10,BrandC
1860,Hand Must,Toys,163.06,859,BrandD
1862,Rich Whatever,Home,146.35,506,BrandC
1864,Relate High,Toys,394.78,794,BrandC
1865,Care Able,Books,19.71,953,BrandC
1866,Everything And,Toys,13.77,558,BrandB
1867,Happen Free,Clothing,351.43,630,BrandD
1870,Great Red,Home,97.32,187,BrandC
1872,Everything Receive,Clothing,87.34,511,BrandB
1875,Talk Suddenly,Toys,27.98,822,BrandC
1876,College Word,Toys,405.81,682,BrandD
1880,Old Happen,Toys,372.6,4,BrandD
1881,Interest Us,Electronics,25.81,334,BrandA
1882,Any Worker,Clothing,391.77,297,BrandD
1883,Bad Defense,Clothing,215.81,796,BrandC
1884,Simply Tonight,Books,428.28,879,BrandA
1885,Always Carry,Toys,129.51,493,BrandC
1886,Voice Plant,Books,28.42,83,BrandD
1889,Will Suffer,Beauty,477.49,182,BrandD
1890,Reach Budget,Clothing,366.16,343,BrandD
1894,Avoid Number,Toys,313.9,446,BrandA
1896,Interest Me,Books,338.5,394,BrandD
1898,Writer Worker,Home,123.06,309,BrandD
1901,Newspaper Factor,Beauty,122.37,940,BrandD
1903,Week Order,Clothing,24.22,816,BrandD
1904,Federal Case,Clothing,458.06,824,BrandD
1905,Thought Politics,Clothing,275.72,803,BrandC
1906,Light Run,Books,144.43,636,BrandA
1907,Catch Develop,Toys,59.46,365,BrandA
1909,Black However,Toys,311.13,439,BrandB
1912,Seven Cell,Home,263.47,63,BrandD
1913,Difference Scene,Beauty,281.4,621,BrandD
1914,Skill Easy,Home,395.84,989,BrandD
1915,National Space,Toys,8.44,380,BrandC
1916,Become Computer,Home,238.08,158,BrandD
1918,Student This,Toys,17.43,906,BrandC
1919,Born Any,Electronics,489.36,25,BrandD
1920,Edge Red,Home,174.36,133,BrandC
1922,Week Drop,Home,404.33,284,BrandC
1924,Be Source,Electronics,422.4,889,BrandD
1925,Per Always,Beauty,127.83,332,BrandD
1926,Character Term,Toys,186.96,976,BrandB
1928,Trouble Miss,Beauty,451.71,819,BrandB
1933,Subject Less,Books,479.48,38,BrandB
1934,Card Full,Toys,45.5,443,BrandB
1937,Its Here,Books,208.67,877,BrandC
1938,Information Participant,Books,485.16,161,BrandD
1940,Standard Avoid,Toys,382.55,374,BrandC
1941,Audience However,Electronics,167.94,49,BrandD
1944,Effort Fish,Toys,417.1,546,BrandA
1945,Return Explain,Books,223.91,35,BrandA
1948,Close Level,Home,102.42,256,BrandD
1950,Turn White,Home,149.45,218,BrandC
1952,Camera Religious,Clothing,57.16,311,BrandA
1953,Feel Drive,Clothing,141.32,753,BrandD
1957,Spend Network,Beauty,394.68,398,BrandD
1961,Table Little,Home,20.49,106,BrandA
1965,Much Seat,Home,298.01,862,BrandC
1967,Ask Candidate,Books,202.04,204,BrandB
1968,Rich Because,Toys,59.94,533,BrandB
1969,Citizen Change,Clothing,368.73,681,BrandB
1972,Case Message,Clothing,410.45,78,BrandD
1973,Position Economic,Home,83.83,50,BrandA
1974,Spring Human,Electronics,284.65,259,BrandC
1975,International Reason,Toys,493.25,314,BrandA
1976,Especially Vote,Home,12.51,262,BrandA
1980,Bank Crime,Home,46.83,616,BrandC
1981,Hair Small,Toys,14.28,408,BrandA
1982,State Truth,Beauty,355.29,334,BrandB
1983,Deal Able,Toys,434.56,567,BrandC
1984,Light Serious,Books,350.19,671,BrandA
1986,Class Few,Books,220.48,576,BrandD
1988,Turn Make,Books,319.24,12,BrandD
1990,Leader Hospital,Books,200.35,641,BrandA
1992,Maintain Significant,Clothing,321.42,275,BrandC
1994,Hundred Hundred,Home,22.25,876,BrandB
1995,Yes Himself,Beauty,364.02,915,BrandA
1996,Area Much,Home,44.8,310,BrandA
1998,Miss Article,Clothing,460.62,932,BrandA
1999,Main Event,Clothing,227.89,520,BrandD
2001,Skill Garden,Beauty,46.73,108,BrandA
2004,Join Part,Electronics,334.76,694,BrandC
2006,Send Religious,Books,326.68,361,BrandC
2009,Discuss Know,Clothing,101.96,954,BrandA
2014,Lead Top,Toys,450.7,170,BrandC
2019,Upon Than,Beauty,347.28,487,BrandB
2023,Wish Tonight,Electronics,468.56,80,BrandC
2025,Discuss Sure,Beauty,7.16,343,BrandB
2027,Suggest Gas,Electronics,156.65,104,BrandB
2029,Computer Old,Toys,173.85,518,BrandB
2032,Yard Hour,Clothing,94.26,802,BrandC
2033,Table Ago,Electronics,284.9,791,BrandB
2034,Old Cost,Toys,247.91,865,BrandC
2037,For Before,Toys,95.35,15,BrandB
2038,Set Impact,Books,57.32,872,BrandA
2042,Wait Risk,Beauty,132.95,588,BrandC
2044,Friend Feeling,Home,349.4,868,BrandB
2047,Else Particular,Clothing,142.35,973,BrandB
2048,Back And,Books,123.98,604,BrandA
2049,Ten Area,Electronics,412.35,62,BrandD
2050,Experience Start,Home,450.99,274,BrandA
2053,Industry Adult,Toys,240.29,927,BrandC
2054,Cultural Western,Electronics,380.61,740,BrandA
2058,Key Learn,Beauty,64.37,987,BrandA
2059,Pattern Laugh,Beauty,62.69,171,BrandB
2060,College Whether,Books,255.51,455,BrandC
2062,First Join,Electronics,26.78,652,BrandC
2066,Hundred Civil,Electronics,122.96,558,BrandA
2069,Political Office,Toys,324.64,569,BrandC
2071,Scientist Real,Electronics,389.74,801,BrandD
2072,Out Care,Electronics,269.25,918,BrandD
2073,Force Tonight,Books,192.12,571,BrandA
2077,Exist Break,Clothing,129.53,788,BrandC
2078,Order Memory,Toys,314.96,716,BrandA
2079,State Perhaps,Electronics,419.66,513,BrandC
2081,Especially Compare,Toys,35.9,102,BrandA
2083,Far Mind,Books,182.58,827,BrandB
2087,Month Increase,Electronics,428.16,878,BrandC
2088,War Yard,Toys,453.78,108,BrandB
2089,Situation Network,Home,430.0,396,BrandD
2092,Grow Even,Beauty,295.88,940,BrandA
2093,Store Join,Beauty,176.21,975,BrandD
2094,Suggest Religious,Clothing,461.15,495,BrandB
2095,Concern Its,Electronics,50.28,561,BrandD
2097,Use Too,Electronics,8.36,97,BrandC
2098,Upon Indicate,Beauty,272.69,970,BrandD
2100,Able Lose,Toys,114.55,978,BrandC
2102,Try Southern,Electronics,44.44,491,BrandB
2110,Writer Able,Clothing,262.04,779,BrandB
2111,During Deep,Clothing,293.23,534,BrandA
2115,Response Cause,Beauty,314.2,644,BrandC
2121,Well Hair,Toys,330.82,492,BrandB
2122,Those Explain,Home,218.77,446,BrandD
2126,Field Hear,Clothing,49.64,100,BrandB
2127,Mrs Safe,Clothing,272.09,484,BrandA
2129,Throughout Forget,Clothing,66.46,936,BrandB
2130,Mouth Traditional,Electronics,401.11,349,BrandB
2132,Writer Alone,Books,418.25,894,BrandA
2135,Official Prepare,Beauty,30.31,278,BrandA
2138,Best Medical,Toys,180.75,627,BrandC
2140,Air Natural,Clothing,112.64,92,BrandD
2142,Sure Stand,Toys,128.02,178,BrandD
2144,Form Position,Clothing,341.46,375,BrandC
2145,Situation Capital,Clothing,394.43,477,BrandC
2147,Old Us,Beauty,236.89,760,BrandC
2149,Main Stuff,Electronics,7.37,450,BrandA
2150,Production Keep,Clothing,117.62,666,BrandA
2151,Money Much,Clothing,151.48,926,BrandA
2152,Pick Conference,Electronics,116.24,53,BrandD
2154,West Improve,Home,110.74,378,BrandA
2157,Large Republican,Clothing,81.48,184,BrandC
2159,Country Movement,Toys,290.79,199,BrandC
2160,State Source,Electronics,202.61,993,BrandC
2161,Measure Thought,Toys,318.94,370,BrandD
2163,Sound See,Books,374.98,134,BrandB
2164,Check Small,Clothing,300.1,587,BrandD
2165,American Point,Clothing,329.78,787,BrandC
2171,Learn Their,Electronics,175.25,705,BrandB
2172,Worker Culture,Electronics,75.68,921,BrandB
2173,Reach Improve,Toys,465.44,718,BrandB
2174,Really American,Clothing,162.45,301,BrandC
2175,There Music,Beauty,335.55,703,BrandB
2176,Effect Process,Books,496.71,654,BrandB
2181,Pick Help,Toys,226.74,581,BrandA
2183,Audience Add,Toys,218.31,584,BrandA
2186,Manage Democrat,Books,359.74,557,BrandC
2187,Box Nation,Toys,92.49,33,BrandB
2189,Performance Everything,Toys,177.97,120,BrandB
2190,Must Available,Toys,404.72,35,BrandC
2195,Political Dog,Home,322.64,673,BrandA
2202,Actually Forget,Home,108.33,765,BrandC
2204,Natural Difficult,Books,404.54,717,BrandD
2209,Indicate Anything,Toys,238.77,622,BrandA
2210,Far Full,Electronics,17.35,995,BrandB
2212,Unit Drug,Electronics,110.37,667,BrandB
2215,Consumer Idea,Electronics,456.08,669,BrandC
2216,Law Time,Electronics,113.02,954,BrandD
2218,Center Research,Books,300.32,995,BrandB
2219,Medical Movement,Clothing,112.05,321,BrandA
2221,Any Space,Electronics,249.53,521,BrandB
2222,Deep Cover,Clothing,79.33,732,BrandC
2224,Movie Challenge,Home,84.79,728,BrandA
2227,Ok Themselves,Books,136.05,267,BrandA
2229,Cup Risk,Electronics,430.43,999,BrandB
2233,Into Collection,Electronics,182.14,809,BrandA
2236,Couple Possible,Clothing,177.54,521,BrandB
2238,Power Play,Clothing,355.66,323,BrandC
2239,Student Authority,Beauty,485.31,55,BrandC
2243,Final Popular,Toys,187.18,58,BrandB
2245,Language Make,Beauty,36.09,520,BrandC
2246,Room Determine,Beauty,348.12,232,BrandB
2247,Chance Might,Home,49.18,319,BrandB
2248,Successful Street,Home,471.0,710,BrandC
2252,Son Glass,Clothing,57.3,64,BrandC
2254,Per Fall,Clothing,349.8,149,BrandA
2255,Environment Point,Beauty,285.51,475,BrandA
2257,During Town,Books,216.4,93,BrandD
2258,Task Model,Home,343.48,176,BrandC
2263,Sell Culture,Electronics,365.91,157,BrandD
2264,Technology Something,Home,155.98,838,BrandC
2269,Seek College,Home,71.36,178,BrandA
2271,Medical Form,Beauty,348.19,896,BrandA
2276,Save Lot,Home,240.23,410,BrandC
2277,Suffer Early,Beauty,356.85,560,BrandB
2278,Western Good,Home,247.3,899,BrandC
2287,Stand Magazine,Clothing,297.45,899,BrandB
